url,publication_id,title,year,kilometers,currency,price
https://auto.mercadolibre.com.ar/MLA-2007113134-audi-a1-sportback-30tfsi-116cv-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,2007113134,Audi A1 1.4 Tfsi Stronic 125cv,2025,0,US$,38400
https://auto.mercadolibre.com.ar/MLA-1473598115-audi-a1-14-ambition-tfsi-122cv-stronic-no-a3-no-a4-an-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1473598115,Audi A1 1.4 Ambition Tfsi 122cv Stronic,2016,87000,US$,22000
https://auto.mercadolibre.com.ar/MLA-2021842824-audi-a1-14-ambition-tfsi-122cv-stronic-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,2021842824,Audi A1 1.4 Ambition Tfsi 122cv Stronic,2014,92400,US$,15500
https://auto.mercadolibre.com.ar/MLA-2017722742-audi-a1-14-tfsi-stronic-125cv-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,2017722742,Audi A1 1.4 Tfsi Stronic 125cv,2019,90000,US$,33000
https://auto.mercadolibre.com.ar/MLA-1475750113-audi-a1-14-ambition-tfsi-122cv-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1475750113,Audi A1 1.4 Ambition Tfsi 122cv,2013,163000,US$,13450
https://auto.mercadolibre.com.ar/MLA-1477799587-audi-a1-14-attraction-tfsi-mt-122cv-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1477799587,Audi A1 1.4 Attraction Tfsi Mt 122cv,2011,163000,US$,13000
https://auto.mercadolibre.com.ar/MLA-1475990133-audi-a1-14t-ambition-stronic-2013-rpm-moviles-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1475990133,Audi A1 1.4 Ambition Tfsi 122cv Stronic,2013,75000,US$,17700
https://auto.mercadolibre.com.ar/MLA-1479187561-audi-a1-s-line-2013-track-car-230-hp-jaula-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1479187561,Audi A1 1.4 S Line Tfsi 185cv Stronic,2013,91000,US$,23900
https://auto.mercadolibre.com.ar/MLA-2012597326-audi-a1-12-attraction-tfsi-86cv-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,2012597326,Audi A1 1.2 Attraction Tfsi 86cv,2012,178000,US$,12990
https://auto.mercadolibre.com.ar/MLA-2021389230-audi-a1-14-ambition-tfsi-122cv-stronic-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,2021389230,Audi A1 1.4 Ambition Tfsi 122cv Stronic,2012,170000,US$,14490
https://auto.mercadolibre.com.ar/MLA-1477839827-audi-a1-14-ambition-tfsi-122cv-stronic-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1477839827,Audi A1 1.4 Ambition Tfsi 122cv Stronic,2015,120000,US$,19000
https://auto.mercadolibre.com.ar/MLA-1478540319-audi-a1-14-tfsi-stronic-125cv-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1478540319,Audi A1 1.4 Tfsi Stronic 125cv,2016,90000,US$,19900
https://auto.mercadolibre.com.ar/MLA-1475726227-audi-a1-14-tfsi-125cv-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,1475726227,Audi A1 1.4 Tfsi 125cv,2017,90000,US$,20000
https://auto.mercadolibre.com.ar/MLA-2018354694-audi-a1-14-tfsi-stronic-125cv-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=9c22bb74-0e5a-430b-a085-d8ec6ba67d0a,2018354694,Audi A1 1.4 Tfsi Stronic 125cv,2021,48000,US$,30900
